E07000215,E09000032,2
E07000215,E09000004,3
E07000215,E06000018,1
E07000215,E09000033,15
E07000215,E09000005,2
E07000215,E07000228,4
E07000215,E09000001,1
E07000215,E07000111,6
E07000215,E09000003,4
E07000215,E07000053,3
E07000215,E09000028,2
E07000215,E09000030,2
E07000215,E07000211,1
E07000215,E07000065,1
E07000215,E07000115,13
E07000215,E09000022,1
E07000215,E07000098,1
E07000215,E09000015,2
E07000215,E09000024,3
E07000215,E09000008,8
E07000215,E09000029,3
E07000215,E06000022,1
E07000215,E07000043,1
E07000215,E06000023,2
E07000215,E07000107,1
E07000215,E06000044,1
E07000215,E09000019,3
E07000215,E09000027,1
E07000215,E07000227,3
E07000215,E09000006,4
E07000215,E08000003,1
E07000215,E07000241,1
E07000215,E07000085,1
E07000215,E07000167,1
E07000215,E07000096,1
E07000215,E09000020,1
E07000215,E07000224,2
E07000215,E09000026,1
E07000215,E06000037,1
E07000215,E07000207,1
E07000215,E09000007,1
E07000215,E06000056,1
E07000215,E09000011,1
E07000215,E07000217,1
E07000215,E07000070,1
E07000215,E06000050,1
E07000215,E07000181,1
E07000215,E08000025,1
E09000019,E09000007,58
E09000019,E09000023,15
E09000019,E09000012,381
E09000019,E09000028,20
E09000019,E07000035,1
E09000019,E08000035,10
E09000019,E09000033,87
E09000019,E09000026,18
E09000019,E06000033,3
E09000019,E09000001,107
E09000019,E07000131,2
E09000019,E07000208,5
E09000019,E06000025,3
E09000019,E09000025,16
E09000019,E06000028,4
E09000019,E07000070,3
E09000019,E07000105,2
E09000019,E09000003,24
E09000019,E09000004,6
E09000019,E09000014,31
E09000019,E06000007,5
E09000019,E08000019,7
E09000019,E08000003,10
E09000019,E07000106,2
E09000019,E06000049,7
E09000019,E07000119,8
E09000019,E08000005,1
E09000019,E09000021,4
E09000019,E08000010,1
E09000019,E06000016,8
E09000019,E09000020,7
E09000019,E06000015,4
E09000019,E07000098,5
E09000019,E09000031,6
E09000019,E07000006,5
E09000019,E06000043,14
E09000019,E09000024,6
E09000019,W06000009,26
E09000019,E09000009,8
E09000019,E07000092,1
E09000019,E09000005,10
E09000019,E09000010,16
E09000019,E07000064,2
E09000019,E06000018,7
E09000019,E07000005,3
E09000019,E09000030,33
E09000019,E06000052,4
E09000019,E06000010,2
E09000019,E06000024,2
E09000019,E07000156,2
E09000019,E06000045,2
E09000019,E09000032,10
E09000019,,2
E09000019,E07000012,2
E09000019,E09000015,6
E09000019,E07000095,4
E09000019,E07000065,2
E09000019,E07000094,2
E09000019,E07000123,3
E09000019,E07000238,2
E09000019,E09000016,5
E09000019,E07000085,3
E09000019,E08000036,3
E09000019,E07000086,3
E09000019,E09000027,2
E09000019,E09000011,6
E09000019,E07000051,1
E09000019,E07000047,1
E09000019,E06000029,3
E09000019,E06000003,1
E09000019,E07000217,2
E09000019,E07000063,2
E09000019,E07000084,1
E09000019,E07000212,2
E09000019,E08000025,11
E09000019,E09000017,6
E09000019,E08000002,2
E09000019,E08000007,3
E09000019,E07000091,2
E09000019,E06000014,2
E09000019,E09000006,6
E09000019,E09000022,16
E09000019,E06000044,2
E09000019,E08000021,7
E09000019,E06000054,8
E09000019,E08000026,4
E09000019,E07000126,1
E09000019,E07000207,6
E09000019,E06000032,4
E09000019,E06000035,6
E09000019,E09000013,11
E09000019,E07000099,2
E09000019,E07000165,2
E09000019,E07000203,1
E09000019,E06000008,4
E09000019,E09000018,5
E09000019,E08000016,3
E09000019,E08000022,1
E09000019,E08000015,1
E09000019,W06000005,1
E09000019,E08000012,3
E09000019,W06000008,1
E09000019,E07000241,4
E09000019,E08000037,2
E09000019,E06000031,2
E09000019,E08000030,4
E09000019,E07000111,2
E09000019,E07000079,2
E09000019,E09000008,9
E09000019,E08000032,4
E09000019,E07000120,1
E09000019,E07000234,1
E09000019,E06000022,2
E09000019,E07000216,2
E09000019,E07000243,1
E09000019,W06000012,1
E09000019,E07000141,1
E09000019,E07000044,2
E09000019,E06000012,2
E09000019,E06000005,1
E09000019,E07000073,3
E09000019,E08000028,3
E09000019,E06000038,3
E09000019,E08000027,4
E09000019,E07000188,2
E09000019,E07000090,1
E09000019,E08000023,1
E09000019,E07000096,6
E09000019,E07000082,2
E09000019,E06000041,3
E09000019,E07000196,2
E09000019,E07000007,2
E09000019,E06000040,3
E09000019,E07000011,3
E09000019,E08000017,3
E09000019,E07000204,1
E09000019,E06000030,4
E09000019,E07000062,1
E09000019,W06000006,1
E09000019,W06000011,1
E09000019,E07000103,1
E09000019,E07000221,1
E09000019,E07000045,1
E09000019,E07000163,1
E09000019,E07000211,3
E09000019,E07000125,2
E09000019,E06000009,5
E09000019,W06000003,1
E09000019,E06000050,3
E09000019,E09000002,4
E09000019,E08000018,1
E09000019,E07000113,2
E09000019,E07000209,1
E09000019,E08000004,1
E09000019,E07000076,1
E09000019,E06000023,4
E09000019,E07000115,1
E09000019,W06000013,1
E09000019,E07000108,2
E09000019,E07000213,2
E09000019,E07000177,2
E09000019,W06000014,2
E09000019,E07000116,1
E09000019,E07000226,3
E09000019,E08000034,1
E09000019,W06000010,2
E09000019,E08000033,1
E09000019,E07000228,2
E09000019,E07000172,1
E09000019,E07000194,1
E09000019,E08000031,2
E09000019,E06000042,1
E09000019,E07000110,2
E09000019,E07000237,2
E09000019,E07000032,1
E09000019,E06000039,3
E09000019,E08000014,1
E09000019,E07000072,2
E09000019,E07000152,2
E09000019,E07000154,4
E09000019,W06000015,3
E09000019,E07000068,1
E09000019,E07000087,1
E09000019,E07000117,1
E09000019,E07000061,3
E09000019,E08000013,1
E09000019,E07000236,1
E09000019,E08000001,2
E09000019,E07000169,1
E09000019,E06000034,1
E09000019,E07000215,2
E09000019,E06000047,1
E09000019,E07000052,1
E09000019,E07000048,1
E09000019,E08000009,1
E09000019,E07000214,1
E09000019,E06000037,1
E09000019,E07000067,2
E09000019,E07000200,1
E09000019,E07000093,1
E09000019,E07000155,1
E09000019,E06000055,2
E09000019,E06000051,1
E09000019,E06000036,1
E09000019,E07000222,1
E09000019,E07000083,1
E09000019,E07000181,2
E09000019,E07000114,2
E09000019,E07000040,1
E09000019,E07000109,1
E09000019,E06000056,2
E09000019,E06000057,1
E09000019,E07000164,1
E09000019,E07000227,2
E09000019,E07000180,2
E09000019,E07000031,1
E09000019,E08000008,1
E09000019,E07000167,1
E09000019,E07000147,1
E09000019,E07000174,1
E09000019,E07000010,1
E09000019,W06000016,1
E09000019,E07000139,1
E09000003,E07000226,3
E09000003,E07000240,10
E09000003,E09000010,74
E09000003,E09000015,66
E09000003,E09000024,16
E09000003,E09000014,14
E09000003,E07000148,1
E09000003,E09000033,63
E09000003,E09000001,56
E09000003,E09000007,87
E09000003,E09000032,14
E09000003,,6
E09000003,E07000071,1
E09000003,E09000011,7
E09000003,E09000025,18
E09000003,E09000026,9
E09000003,E08000025,11
E09000003,E06000016,4
E09000003,E09000006,3
E09000003,E09000012,19
E09000003,E08000003,4
E09000003,E07000099,1
E09000003,E06000042,13
E09000003,E06000015,2
E09000003,E07000098,52
E09000003,E09000017,20
E09000003,E07000221,4
E09000003,E06000054,2
E09000003,E07000117,1
E09000003,E06000021,1
E09000003,E09000022,5
E09000003,E07000074,2
E09000003,E09000030,11
E09000003,E09000005,39
E09000003,E09000009,14
E09000003,E08000002,4
E09000003,E07000165,3
E09000003,E07000179,2
E09000003,E06000012,2
E09000003,E07000063,1
E09000003,E07000062,1
E09000003,E09000027,4
E09000003,E07000212,1
E09000003,E07000045,1
E09000003,E07000004,4
E09000003,E07000102,5
E09000003,E06000052,2
E09000003,E07000116,2
E09000003,W06000021,2
E09000003,E08000010,2
E09000003,E07000200,1
E09000003,E07000107,3
E09000003,E07000066,2
E09000003,E09000002,5
E09000003,W06000015,3
E09000003,E09000013,9
E09000003,E08000037,2
E09000003,E06000028,3
E09000003,E06000033,4
E09000003,E07000005,7
E09000003,E07000143,2
E09000003,E08000032,3
E09000003,E08000017,2
E09000003,E07000227,1
E09000003,E07000114,1
E09000003,E06000039,3
E09000003,E06000029,3
E09000003,E06000004,4
E09000003,E07000079,4
E09000003,E06000056,5
E09000003,E06000040,9
E09000003,E07000118,3
E09000003,E07000084,2
E09000003,E08000001,1
E09000003,E07000133,1
E09000003,E07000092,1
E09000003,E06000025,5
E09000003,E07000096,4
E09000003,E07000068,2
E09000003,E06000032,6
E09000003,E09000028,7
E09000003,E07000208,1
E09000003,E08000006,4
E09000003,E09000004,3
E09000003,E09000019,16
E09000003,E09000031,9
E09000003,E07000169,2
E09000003,E07000072,3
E09000003,E07000077,2
E09000003,E07000195,1
E09000003,E07000012,3
E09000003,E07000094,1
E09000003,E07000241,8
E09000003,E08000009,4
E09000003,E07000175,1
E09000003,E08000018,1
E09000003,E07000010,1
E09000003,E06000043,5
E09000003,E08000012,1
E09000003,E06000034,4
E09000003,E09000018,5
E09000003,E07000188,1
E09000003,E07000154,2
E09000003,E09000023,2
E09000003,E08000035,5
E09000003,E07000210,1
E09000003,E07000216,1
E09000003,E08000019,3
E09000003,E06000008,1
E09000003,E07000007,2
E09000003,E06000003,1
E09000003,E07000111,1
E09000003,E07000243,2
E09000003,E06000046,2
E09000003,E07000237,1
E09000003,E07000150,1
E09000003,E07000064,2
E09000003,E07000219,2
E09000003,E06000055,5
E09000003,E09000020,7
E09000003,E07000215,1
E09000003,E06000049,1
E09000003,E07000091,1
E09000003,E07000081,1
E09000003,E07000178,2
E09000003,E08000015,2
E09000003,E07000119,1
E09000003,E07000085,2
E09000003,E07000112,2
E09000003,E09000008,3
E09000003,E07000121,2
E09000003,E07000006,2
E09000003,E07000168,2
E09000003,E07000222,2
E09000003,E06000022,3
E09000003,E09000016,3
E09000003,E07000129,1
E09000003,E06000023,3
E09000003,E08000027,2
E09000003,E07000225,3
E09000003,E08000004,2
E09000003,E06000037,1
E09000003,E07000070,3
E09000003,E07000103,2
E09000003,E07000069,1
E09000003,E07000156,1
E09000003,E07000204,1
E09000003,E06000018,1
E09000003,E08000021,2
E09000003,E09000029,3
E09000003,E09000021,1
E09000003,E06000036,1
E09000003,E07000008,2
E09000003,E06000047,2
E09000003,E07000207,2
E09000003,E07000073,1
E09000003,E06000045,3
E09000003,E07000211,1
E09000003,E07000220,1
E09000003,E07000202,1
E09000003,E07000049,1
E09000003,E08000026,4
E09000003,E07000177,2
E09000003,E07000076,3
E09000003,E07000213,2
E09000003,E07000136,1
E09000003,E07000229,1
E09000003,E06000035,1
E09000003,E07000106,1
E09000003,E07000134,1
E09000003,E07000209,2
E09000003,E07000164,1
E09000003,E07000052,3
E09000003,E06000050,1
E09000003,E06000020,1
E09000003,E07000238,1
E09000003,E07000132,1
E09000003,E07000197,1
E09000003,E07000041,1
E09000003,E06000051,1
E09000003,W06000006,1
E09000003,E07000065,2
E09000003,E07000130,1
E09000003,E07000086,2
E09000003,E07000139,1
E09000003,E07000155,1
E09000003,E07000206,1
E09000003,E07000095,1
E09000003,E08000031,1
E09000003,E08000011,1
E09000003,E08000029,1
E09000003,E06000031,1
E09000003,E07000093,1
E09000003,E07000115,2
E09000003,E07000189,1
E09000003,E08000036,1
E09000003,E08000005,1
E09000003,E08000013,1
E09000003,E07000176,1
E09000003,E07000217,1
E09000003,E06000011,1
E09000003,E08000007,1
E08000003,E09000030,3
E08000003,E08000006,70
E08000003,E07000171,3
E08000003,E07000081,1
E08000003,E08000036,1
E08000003,E09000005,1
