"(0, 4)",0.04685425416659131,1.2778717854825026
"(5, 40)",0.928959637189199,1.8246739871845934
"(41, 44)",-0.03398986973987177,1.5436687586127542
"(45, 46)",0.7405605381300266,1.303252115965219
"(46, 47)",0.9098924738181977,1.571652458989288
"(47, 48)",0.8434345406563172,1.2455246488115999
"(49, 54)",-0.1891056434522861,1.9289978450538723
"(55, 57)",1.5865953732999079,1.1467603534185815
"(58, 64)",-1.2508371803366702,2.2114689121379114
"(64, 67)",-0.5371466495294204,2.194599890180919
"(68, 69)",0.23842070137141558,1.4591382610787202
"(69, 76)",-0.6425655323579099,1.8975336419150344
"(77, 83)",-0.06436848126168834,1.9186498378324561
"(84, 85)",-2.852664184967852,4.87032508428477
"(85, 86)",0.8161353952831867,2.440126711191242
"(86, 89)",1.2814607704528058,1.6773224004175102
"(90, 100)",0.6829624253344393,1.4085046563539148
