E08000035,35632
E09000001,43726
S12000033,13545
E09000019,58698
E07000094,9308
E09000023,11777
E07000115,6652
E07000217,6681
E08000025,60708
E07000098,12367
E08000004,7310
E09000007,60163
E07000069,3869
E09000005,22361
E09000015,29543
S12000036,34267
E09000003,62649
E09000028,23595
E07000130,6215
E07000211,9342
E07000209,9169
E09000013,22416
E07000148,6055
E07000146,4261
E09000031,13865
E06000043,23578
E07000050,2751
W06000004,2642
E09000014,15535
N09000006,2514
E08000029,10337
W06000023,4060
E09000032,20333
E09000016,11802
E07000065,10421
E07000128,3433
E06000022,10180
E08000021,10933
E09000030,28520
E07000099,8457
E09000033,126762
E08000036,10003
S12000044,7065
E06000027,5376
E09000006,18461
E07000219,3703
E08000002,9372
E09000026,24772
E06000046,4475
E08000032,17509
E06000049,23097
E07000114,3802
E09000018,16795
E06000023,26907
W06000003,3017
E06000011,12255
E07000125,2371
E07000215,6658
E07000076,3361
E09000029,10663
E09000010,23687
E07000228,8548
W06000022,4540
E07000225,6357
E07000012,8015
E09000008,22991
E06000040,12001
E07000174,2846
E08000003,34922
E07000061,5196
E06000009,5234
E07000040,4695
E07000008,6447
E06000012,5307
E06000004,5534
E06000025,10526
E07000068,5101
E07000240,11565
E08000024,5776
E09000021,11485
W06000001,1197
E07000007,12085
E07000043,2985
E07000071,8690
E09000027,15383
E08000016,5934
E07000044,3483
E07000168,3530
E07000077,5739
E06000035,9464
S12000015,8376
E06000057,7911
E07000196,3999
E06000029,11012
E07000037,4040
E06000056,12303
E07000227,8224
E08000012,19295
E06000020,4744
S12000035,2117
E07000207,11919
E07000222,9545
E06000038,9606
E09000009,22024
E07000165,9173
E07000180,5653
E06000041,8625
E08000028,8522
S12000046,29835
E07000147,2820
E09000022,21880
E07000223,2605
E07000197,4485
E07000242,9362
E07000169,2602
E06000014,7706
E08000018,6621
E08000031,8773
E09000025,15395
E09000012,20567
E07000073,3014
E06000008,5408
E07000226,4546
E06000037,13131
E07000005,6782
S12000039,1467
E07000150,1867
E07000190,5001
E07000028,3582
E09000017,17471
E07000045,4900
E07000122,2570
E06000031,6604
E06000028,10311
E06000054,20554
E07000087,5480
S12000034,9516
E08000033,8356
E08000026,14774
W06000002,2960
E07000062,3401
W06000016,6756
E07000110,7806
S12000042,4270
E07000006,7281
E08000005,6872
E06000024,8282
E09000024,17702
E07000029,1546
E07000102,7177
E06000052,16497
E08000009,16611
E07000111,8818
E08000019,21141
E07000153,3732
E07000066,8973
S12000019,1770
E07000112,6454
E08000006,12427
W06000005,4271
E06000039,8051
E06000010,7571
E07000239,4055
E07000083,3832
E07000143,3803
E07000038,2753
E07000036,3263
W06000015,17865
E08000034,15267
E07000078,7678
E07000116,8537
E06000042,15828
W06000010,4432
E07000141,5446
E09000004,10827
S12000005,989
E06000007,16631
E06000032,8720
E06000036,5457
E07000205,4533
E07000221,7893
E08000011,3593
E06000050,14538
N09000011,2930
E07000121,4193
S12000024,4597
E07000070,10239
E07000152,3638
E06000055,7930
E08000001,11576
E07000123,6954
E06000045,8956
E07000214,6268
N09000003,13470
E07000084,8013
E07000095,6470
E07000195,3715
E07000156,3443
E08000023,3145
E07000206,3524
E08000007,19510
E07000216,10343
E07000179,7708
E09000020,17235
E06000026,6700
E07000189,5801
E07000106,6224
E07000177,6965
E09000011,11570
E07000213,6367
E06000018,12689
E07000181,6077
E07000082,5343
E07000187,4742
E07000090,5508
E08000027,12771
E07000129,4366
E07000220,4710
E07000202,4815
E07000133,1717
E07000210,7157
W06000008,1784
E08000037,6045
E07000154,11316
E06000034,8042
E07000149,3879
E07000074,3426
E06000016,13893
S12000038,5388
E07000072,9076
E07000132,3461
E08000017,8935
E07000027,2023
W06000018,3093
E06000019,7154
E08000013,4119
E07000151,4231
E07000096,9757
E07000224,5052
E08000010,8173
W06000011,7346
E07000145,2644
E07000049,4711
E07000079,5630
E07000200,3698
E07000131,4826
E07000067,6673
E07000124,2952
E07000171,3346
E07000119,5641
E07000033,1887
E08000015,11761
E07000235,3702
E07000041,5444
E07000117,2463
E07000238,6593
E07000199,2511
E07000198,2590
E06000021,6873
E07000234,4630
E07000243,3689
E06000015,10546
E07000091,7913
