E08000037,21.3
E08000021,52.5
E08000022,16.1
E08000023,12.9
E08000024,29
E06000001,6.7
E06000002,19.7
E06000003,8.3
E06000004,16.9
E06000005,11.4
E06000047,38.6
E06000057,23
E07000026,6.5
E07000027,5.6
E07000028,12.9
E07000029,15.1
E07000030,3.6
E07000031,6.8
E07000117,8
E07000118,7.4
E07000119,6.6
E07000120,4.9
E07000121,11.6
E07000122,4.4
E07000123,27.4
E07000124,4.4
E07000125,3.3
E07000126,9.2
E07000127,6.9
E07000128,6.1
E08000001,21.1
E08000002,17.1
E08000003,76.9
E08000004,18
E08000005,15.8
E08000006,26.3
E08000007,20.6
E08000008,14.9
E08000009,12.8
E08000010,20.5
E08000011,13.8
E08000012,61.5
E08000013,10.7
E08000014,22.7
E08000015,28.3
E06000049,23.9
E06000006,8.5
E06000007,21.1
E06000050,25.5
E06000008,16.8
E06000009,18.6
E07000163,3.1
E07000164,9.7
E07000165,11.7
E07000166,3
E07000167,3.8
E07000168,9
E07000169,3.6
E08000016,17.2
E08000017,30.8
E08000018,21.8
E08000019,57.7
E08000032,47.3
E08000033,20.3
E08000034,29.8
E08000035,84.2
E08000036,32.8
E06000010,25
E06000011,27.9
E06000012,12.2
E06000013,12
E06000014,19.5
E07000032,10.4
E07000033,5.6
E07000034,16.4
E07000035,12.4
E07000036,7.7
E07000037,8.1
E07000038,5.9
E07000039,5.1
E07000129,9.6
E07000130,7.8
E07000131,3.5
E07000132,4.2
E07000133,2.1
E07000134,5.2
E07000135,2.6
E07000136,5.6
E07000137,7
E07000138,12.9
E07000139,6.7
E07000140,3.4
E07000141,6.7
E07000142,4.1
E07000150,3.1
E07000151,3.6
E07000152,2.3
E07000153,8.6
E07000154,21.8
E07000155,3.3
E07000156,3.6
E07000170,10.8
E07000171,10.1
E07000172,5.3
E07000173,6.8
E07000174,8.4
E07000175,6.6
E07000176,7.3
E06000015,24.3
E06000016,38.6
E06000017,2.5
E06000018,41.6
E07000192,5.5
E07000193,9.1
E07000194,6.5
E07000195,6.2
E07000196,4.7
E07000197,16.6
E07000198,5
E07000199,3.5
E07000218,3.2
E07000219,9
E07000220,5.4
E07000221,5.5
E07000222,15.9
E07000234,4.9
E07000235,3
E07000236,6.1
E07000237,13.8
E07000238,6.9
E07000239,5.3
E08000025,114.9
E08000026,31.2
E08000027,25
E08000028,21.9
E08000029,16.3
E08000030,19.6
E08000031,27.4
E06000019,11.5
E06000020,14
E06000051,24.1
E06000021,26.6
E07000008,17.8
E07000009,2.4
E07000010,3.5
E07000011,16.3
E07000012,8
E07000066,15.6
E07000067,7.2
E07000068,4.9
E07000069,4.5
E07000070,26.1
E07000071,15
E07000072,5.8
E07000073,8.4
E07000074,2.6
E07000075,4.2
E07000076,8.2
E07000077,5.2
E07000095,4.1
E07000096,8.3
E07000242,7.4
E07000098,5
E07000099,4.6
E07000240,9.8
E07000243,9.7
E07000102,3.2
E07000103,23.1
E07000241,8.7
E07000143,5.4
E07000144,7.2
E07000145,7.9
E07000146,11.5
E07000147,4.1
E07000148,13.9
E07000149,13.1
E07000200,3.9
E07000201,3.1
E07000202,17.8
E07000203,4.6
E07000204,10.6
E07000205,6.7
E07000206,6.8
E06000031,16.3
E06000032,16.4
E06000055,16.4
E06000056,11.6
E06000033,19.3
E06000034,8.9
E09000001,21.2
E09000002,10.9
E09000003,24.3
E09000004,12.2
E09000005,20.9
E09000006,18.8
E09000007,42.7
E09000008,25.6
E09000009,19.7
E09000010,23.1
E09000011,19.7
E09000012,17.2
E09000013,26.4
E09000014,12.5
E09000015,11.3
E09000016,17.3
E09000017,20.6
E09000018,18
E09000019,31
E09000020,20
E09000021,14.2
E09000022,32.8
E09000023,15.7
E09000024,9.8
E09000025,22.2
E09000026,18.8
E09000027,9.4
E09000028,41.6
E09000029,14.2
E09000030,42
E09000031,16.5
E09000032,25.4
E09000033,89.6
E07000004,13.4
E07000005,4.6
E07000006,2.1
E07000007,8.9
E07000061,8.8
E07000062,8.1
E07000063,6.9
E07000064,3.2
E07000065,5.4
E07000084,10.5
E07000085,4.5
E07000086,8.7
E07000087,8.7
E07000088,4.4
E07000089,3.5
E07000090,6.2
E07000091,10.1
E07000092,4.8
E07000093,8.1
E07000094,15.6
E07000105,8.5
E07000106,10.6
E07000107,8.9
E07000108,6.1
E07000109,5.4
E07000110,18.2
E07000111,4.7
E07000112,6.4
E07000113,6.9
E07000114,8.6
E07000115,7.2
E07000116,6.7
E07000177,10.8
E07000178,23.3
E07000179,6.6
E07000180,7.6
E07000181,4.5
E07000207,4.4
E07000208,5.6
E07000209,13.7
E07000210,4.8
E07000211,12.5
E07000212,7.8
E07000213,4.8
E07000214,9.1
E07000215,3.6
E07000216,5.4
E07000217,5.2
E07000223,2.7
E07000224,6.4
E07000225,13.1
E07000226,7.8
E07000227,5.6
E07000228,8.5
E07000229,11.6
E06000035,20.5
E06000036,6.4
E06000037,13.9
E06000038,17
E06000039,12
E06000040,8.5
E06000041,6.6
E06000042,18.8
E06000043,23.5
E06000044,23.7
E06000045,24.2
E06000046,9.6
E07000040,6.4
E07000041,22.8
E07000042,3.5
E07000043,7.5
E07000044,4.5
E07000045,6.6
E07000046,2.7
E07000047,2.3
E07000048,2.4
E07000049,4.5
E07000050,4
E07000051,3.4
E07000052,14.6
E07000053,4.3
E07000078,15
E07000079,4.5
E07000080,3.9
E07000081,19.2
E07000082,6.7
E07000083,5.6
E07000187,4.9
E07000188,7.1
E07000189,10.5
E07000190,14.4
E07000191,1.9
E06000022,16
E06000023,54.2
E06000024,12.3
E06000025,24.9
E06000052,34.2
E06000053,0.3
E06000026,24.1
E06000027,12.1
E06000028,13.4
E06000029,12.9
E06000030,19.8
E06000054,33.1
W06000001,5.2
W06000002,15.4
W06000003,10.6
W06000004,12.3
W06000005,11.7
W06000006,14.6
W06000023,12
W06000008,7.3
W06000009,11.6
W06000010,19.4
W06000011,32
W06000012,11.8
W06000013,17.1
W06000014,9.6
W06000016,23.2
W06000024,7.8
W06000018,12.1
W06000019,6.1
W06000020,11.8
W06000021,7.9
W06000022,19.3
W06000015,50.9
S12000033,32.9
S12000034,16.4
S12000041,9
S12000035,12.5
S12000026,11.2
S12000005,3.6
S12000039,11.7
S12000006,15.2
S12000042,23.7
S12000008,13.9
S12000045,5.5
S12000010,6.3
S12000011,4.6
S12000036,88.1
S12000014,18.5
S12000015,36.6
S12000046,87.5
S12000017,29
S12000018,8.8
S12000019,6.5
S12000020,8.7
S12000021,10.4
S12000044,31.9
S12000023,4.4
S12000024,12.3
S12000038,15.9
S12000027,5
S12000028,10.9
S12000029,31.8
S12000030,7.2
S12000040,15.9
S12000013,4.5
