E08000035,0.005397030243983373,0.39339443276361885
E09000001,0.007555724363996126,0.3946333924337546
S12000033,0.00329224160048353,0.3721851801964593
E06000056,0.002531722236282802,0.3987833548033704
E07000077,0.003046905981816488,0.2733202111338938
E09000023,-0.00011178376976506436,0.4392724240164453
E09000012,0.0061937717969946515,0.5841602098817813
E07000090,0.0034468587419493857,0.33312446987525834
E07000115,0.004165576707461469,0.32658178259835374
E07000217,0.0017698962739907318,0.3570902701822759
E08000025,0.006914352253530778,0.4220636866144756
E07000092,0.003985589764429054,0.3451312003629251
E08000006,0.006252489905197318,0.41388651406559784
E07000098,0.0004284806099303772,0.4047491157032438
E08000008,0.005797345901578959,0.3357626247392205
E08000004,0.007093437119106652,0.3844614581159406
E09000025,0.003406585923831802,0.5798002091839703
E06000026,0.008325900892472414,0.2989659334202435
E09000008,0.0004445207463779882,0.46490546712561914
E09000015,-1.1691451367668655e-05,0.378030516508799
S12000036,0.0058140973609242625,0.39671417630298905
E07000136,0.005835393890836359,0.28525057864686265
E07000093,0.004572869017355222,0.2897941539259258
E09000028,0.004222627148034579,0.44208864762495786
E09000033,0.006887728436485207,0.38593529006192695
E07000130,0.005098103343166246,0.3308292478291093
E09000011,-0.000594943371631289,0.4882821520849264
E07000211,0.0008614050127147159,0.3359490719226549
E07000206,0.005789727385553747,0.23828503402147927
E07000096,0.0013537199658365594,0.3544483764020685
E09000013,0.0010745968738203723,0.42253706959752846
E07000148,0.008123902683559526,0.3263095268930452
E07000146,0.005507541048463917,0.24332046492079884
E08000027,0.005577500358006765,0.2999631231274929
S12000014,0.006306311804675892,0.34522683563635875
E07000050,0.003572379542538074,0.21366198753468532
E07000047,0.003616152164374632,0.20090958456950034
E09000007,0.004364987421725949,0.48119936963292514
W06000004,0.007444768277624297,0.26154891574533706
E09000014,0.002346016097867638,0.38193831213996376
E08000037,0.008628912899320761,0.3480097472005689
E07000218,0.004676049169166318,0.2925731933191776
E09000020,0.003926105814542509,0.37313603123004674
W06000023,0.001891681855037735,0.22486205088522337
E09000024,-0.0006353656592523699,0.4569244742551462
E09000003,0.0012407150279479587,0.3477203974485416
E07000107,0.0040241230097763795,0.42297925157863003
E06000030,0.0012666826187366891,0.44293317424695255
E07000213,0.000981972056782409,0.3571315290654556
E09000030,0.002154669210881342,0.5049347987539766
E07000204,0.004378522991456653,0.27121702151395144
E07000099,0.004270209101264961,0.2945065511314891
E08000036,0.0062065508506395925,0.35460388987987146
E07000225,0.0035109833027646337,0.27643054935147554
E06000027,0.005870554693129697,0.27081252232608727
S12000024,0.005798315694372089,0.2445848418788284
E09000006,0.0013441270016914249,0.36945387879727853
E08000033,0.004842985079620402,0.31738449343987724
E09000022,-0.001454317516877231,0.48121896768669015
E09000026,0.0004340923157737835,0.437799656546494
E06000046,0.006655389153507478,0.2190145590901315
S12000015,0.008066324235268162,0.3344023502140505
E06000049,0.004069276242631115,0.3739461465966882
E08000024,0.009036623339368851,0.33758411525701093
E07000114,0.00670703458953958,0.36159993045781647
E09000018,-0.0014049242618104445,0.5207144466102176
E06000023,0.004832922910435783,0.35494297296200544
W06000003,0.0064831210118169325,0.23143780963626712
E06000011,0.004955526037130028,0.2794365106082703
E07000125,0.0033687370420168294,0.2952807057215143
E07000215,0.002874103330337439,0.2858019376717438
E07000076,0.006745203897310155,0.2785369700172694
E06000034,0.004378670356818664,0.44600316323571493
E06000043,0.004421846456948221,0.3485359779820996
E08000019,0.006407001738268965,0.34545669441789273
E06000032,0.00467466729994035,0.5679053276294381
E09000029,0.0016911829150354743,0.37189901450293067
E07000193,0.0035002810138910724,0.2912784044583072
S12000041,0.0069504801917851244,0.23418719471070903
E07000181,0.0047713076982232655,0.2506639683143236
E06000045,0.005901272258447018,0.36135112071659176
E07000228,0.003513634713805081,0.3086419257236539
W06000022,0.006543346723503816,0.3642240330667013
E07000012,0.002826712606924664,0.34827367797406894
E07000006,0.0013272958764696929,0.328406822382238
E06000040,0.0004905594443342816,0.3493340710199654
E07000129,0.0005676967457803789,0.3305127448473148
E07000156,0.005934566879655804,0.38058742023521336
E08000003,0.007412906809335805,0.45197796160295395
E08000012,0.007962493045093428,0.40948246823280965
E06000009,0.010025646266572645,0.3428952437180446
E06000018,0.007204782710512653,0.37766795036334805
E07000040,0.005759285832964554,0.226881090035542
E07000008,0.003933166459545447,0.36069898062248235
E06000004,0.004123326984994863,0.3902420114226533
E06000025,0.003367987265429419,0.3315305554404502
E07000068,0.0036235307938748008,0.30280578020861465
E06000022,0.003818995759570206,0.29868983502052077
E07000240,0.00034391088912227733,0.3715718087722892
E09000016,0.00432919945006877,0.39300038733923615
W06000001,0.004014047057370296,0.19669891668700812
E07000007,0.0011045095436567553,0.3377459413794511
E08000007,0.004783670345213494,0.33591988419183355
E07000043,0.00427336305953013,0.22746509923062586
E06000035,0.004960386603240591,0.37184095687003255
S12000020,0.006096621407912184,0.23517677200882994
E09000027,-0.0005785471083035175,0.3698640720134096
E08000016,0.0060535267239298874,0.3302810522373681
E07000044,0.0046085996096202,0.23455336983832464
E07000071,0.003954899258852285,0.32580983252289136
E07000168,0.006165726753797686,0.1940522709091394
E07000192,0.005854851643457433,0.2686531634711178
E07000209,0.003008609943172874,0.29994687696102024
E07000037,0.003929269568847581,0.2593328609218421
E07000073,0.004986987078909996,0.3590468016925553
E08000009,0.0028413387556741614,0.3948515646695451
E07000227,0.003176100946260394,0.29577969123386044
E09000009,0.0009113349841081861,0.4635759611398715
E06000020,0.005050043103081725,0.3324710742463286
S12000035,0.006155966100760057,0.19743618849943706
E08000032,0.00556146636314249,0.39282906766002795
E07000207,-0.0010735363333703224,0.3444743741016338
E07000222,0.001590590318307982,0.35921897718834384
E06000047,0.0068288967532354715,0.3387240305120763
E07000031,0.0045270814908531035,0.22235730291332334
E06000041,0.00020449084661099937,0.36179157685387686
E08000030,0.005945761408114305,0.35984635161624967
S12000046,0.009023601723496536,0.4143223134260512
E08000021,0.007256285423454185,0.3390750966792516
E07000147,0.005219120731076326,0.20479887542728525
E07000176,0.0027359983208637985,0.3073998652722028
E07000223,0.005566576167128162,0.26824625189231216
E07000212,0.0008557467296818233,0.34542648835815404
E07000200,0.003928604694669644,0.23874105311987187
E06000028,0.004264061137749704,0.35444173337109
E07000045,0.00567489856140145,0.2494404818352774
E07000172,0.004524113024466129,0.324057747538523
E07000195,0.006499751653181636,0.29491893449407536
E07000171,0.005437216785928769,0.28385871365702603
E07000049,0.0038642659182657585,0.24352472242876813
E06000007,0.005477188424614718,0.1744315702119845
E07000242,0.003038997369033177,0.3891613772338825
E09000005,0.001474552691749755,0.4370194727347394
E06000050,0.004381976801299981,0.33717472291994227
E06000014,0.005808193482297762,0.30575251456434666
