E12000001,7265
E06000047,1255
E06000005,350
E06000001,260
E06000002,350
E06000057,910
E06000003,345
E06000004,675
E11000007,3120
E08000037,575
E08000021,950
E08000022,585
E08000023,390
E08000024,620
E12000002,26535
E06000008,490
E06000009,410
E06000049,1935
E06000050,1425
E06000006,360
E06000007,915
E10000006,1705
E07000026,320
E07000027,220
E07000028,310
E07000029,290
E07000030,150
E07000031,415
E11000001,10855
E08000001,975
E08000002,835
E08000003,2545
E08000004,695
E08000005,665
E08000006,1030
E08000007,1220
E08000008,655
E08000009,1290
E08000010,945
E10000017,4125
E07000117,265
E07000118,405
E07000119,385
E07000120,220
E07000121,395
E07000122,260
E07000123,540
E07000124,270
E07000125,215
E07000126,390
E07000127,425
E07000128,355
E11000002,4315
E08000011,380
E08000012,1515
E08000013,485
E08000014,895
E08000015,1040
E12000003,17990
E06000011,1115
E06000010,690
E06000012,745
E06000013,500
E06000014,720
E10000023,2460
E07000163,225
E07000164,340
E07000165,855
E07000166,160
E07000167,200
E07000168,355
E07000169,325
E11000003,3870
E08000016,640
E08000017,890
E08000018,735
E08000019,1605
E11000006,7890
E08000032,1675
E08000033,835
E08000034,1495
E08000035,2970
E08000036,915
E12000004,16625
E06000015,835
E06000016,1260
E06000018,980
E06000017,155
E10000007,2610
E07000032,410
E07000033,220
E07000034,360
E07000035,320
E07000036,345
E07000037,370
E07000038,265
E07000039,320
E10000018,2705
E07000129,370
E07000130,590
E07000131,440
E07000132,425
E07000133,230
E07000134,420
E07000135,230
E10000019,2595
E07000136,195
E07000137,400
E07000138,300
E07000139,595
E07000140,305
E07000141,520
E07000142,280
E10000021,3095
E07000150,180
E07000151,405
E07000152,350
E07000153,395
E07000154,965
E07000155,480
E07000156,320
E10000024,2390
E07000170,275
E07000171,340
E07000172,295
E07000173,305
E07000174,280
E07000175,425
E07000176,470
E12000005,19650
E06000019,645
E06000051,1060
E06000021,610
E06000020,505
E10000028,2865
E07000192,350
E07000193,430
E07000194,455
E07000195,305
E07000196,400
E07000197,450
E07000198,255
E07000199,220
E10000031,2520
E07000218,245
E07000219,395
E07000220,440
E07000221,660
E07000222,780
E11000005,9260
E08000025,3925
E08000026,1090
E08000027,960
E08000028,880
E08000029,845
E08000030,800
E08000031,760
E10000034,2185
E07000234,460
E07000235,290
E07000236,270
E07000237,330
E07000238,485
E07000239,350
E12000006,25335
E06000055,675
E06000056,1150
E06000032,835
E06000031,680
E06000033,880
E06000034,655
E10000003,2570
E07000008,540
E07000009,335
E07000010,290
E07000011,650
E07000012,755
E10000012,6540
