4355,3877
9221,8114
5432,4785
8850,7770
7503,6629
4993,4381
2126,1897
5632,4957
258,223
4885,4316
8265,7262
5702,5041
5520,4856
8335,7368
9586,8435
404,365
5394,4757
1515,1324
239,201
1663,1474
5854,5131
9844,8681
2473,2171
6128,5384
6457,5665
120,111
3457,3003
1637,1470
4512,3980
9330,8244
7029,6186
8068,7085
7303,6413
6475,5724
1910,1669
6001,5290
809,734
7345,6556
4147,3656
3895,3427
715,624
2764,2452
9635,8460
2960,2619
6215,5505
3846,3388
4960,4357
4444,3913
9887,8741
7376,6533
5735,5114
5569,4920
8750,7672
4396,3897
4611,4074
8375,7327
7049,6180
7411,6507
5671,4997
5564,4874
6119,5344
2997,2622
1047,904
7672,6742
1966,1716
936,833
1493,1316
6769,5967
5724,5065
8840,7812
9932,8786
4179,3653
3236,2853
7007,6199
9388,8255
3373,2967
9873,8713
4686,4102
6176,5490
4633,4064
8380,7394
8805,7743
188,171
8156,7184
7326,6485
1561,1371
2106,1855
2501,2193
957,823
9007,7919
1005,889
4509,3964
1716,1508
3700,3251
214,191
9922,8721
5721,5009
2163,1885
8669,7670
9983,8802
9265,8163
3631,3215
3482,3056
7982,7031
2986,2650
9215,8118
848,754
4809,4244
9038,7949
3060,2714
383,351
5657,4995
6066,5343
9254,8136
7708,6795
3288,2898
7805,6834
5087,4502
793,692
3180,2789
7214,6357
6917,6101
2477,2199
8760,7691
7114,6293
6092,5341
4532,4012
9422,8313
6514,5706
957,824
1459,1288
7223,6388
8561,7535
332,292
4234,3715
110,101
9774,8590
7947,6984
7967,7035
2869,2518
7888,6975
2295,2016
6950,6132
1770,1548
4004,3544
4342,3816
2786,2441
7701,6758
9850,8722
4949,4383
3270,2896
9393,8345
1114,990
4705,4135
6350,5578
879,783
3880,3416
671,590
2225,1948
437,382
6846,6057
7534,6618
8386,7360
5778,5078
6528,5711
4902,4296
2186,1923
3767,3316
8114,7149
6619,5841
1267,1122
2170,1910
2883,2566
1454,1292
9656,8463
3334,2923
4088,3626
9013,7899
5605,4910
4031,3538
6245,5531
4386,3861
8207,7265
4680,4113
2292,2028
9936,8813
5903,5202
1812,1582
5993,5252
2548,2249
3466,3063
863,759
7354,6485
4355,3831
1954,1716
9436,8288
8522,7514
8541,7533
5402,4770
8207,7205
4177,3655
5889,5213
824,725
7840,6957
2099,1835
1682,1483
3439,3027
3771,3330
1134,989
7091,6249
4786,4225
7439,6571
489,430
4146,3631
5971,5242
5288,4670
4064,3576
4134,3612
3037,2674
370,325
7736,6819
5133,4480
8381,7371
9951,8754
7140,6316
943,822
6649,5836
6119,5394
3228,2821
5815,5101
2719,2383
2992,2623
5185,4527
4090,3601
8217,7199
4964,4351
2406,2133
9782,8577
179,167
529,450
313,284
8270,7301
7416,6536
8491,7497
4756,4217
3818,3381
4054,3573
3588,3165
4237,3746
6194,5467
7547,6634
1469,1310
509,454
5470,4836
525,460
3861,3398
5457,4800
3437,3035
4890,4300
3889,3410
5834,5109
8833,7730
1233,1080
1136,990
3384,3004
4767,4207
9508,8371
1757,1549
4491,3981
9239,8140
2846,2494
1566,1356
6204,5466
7255,6399
7731,6806
9456,8281
2161,1919
6352,5584
1568,1377
7140,6318
6016,5336
5468,4804
4826,4240
5755,5031
3029,2632
6481,5724
7835,6882
4312,3811
8745,7704
9689,8601
6144,5378
6169,5428
2916,2587
8447,7425
248,219
2369,2086
553,483
7619,6679
6925,6112
8457,7440
1502,1303
5332,4668
1793,1597
4758,4188
5484,4859
9989,8800
7006,6158
6720,5895
6028,5296
890,779
7199,6342
6989,6131
7802,6860
5292,4673
942,837
3506,3055
7681,6782
7998,7053
8774,7722
3598,3158
6254,5500
857,756
920,826
4698,4138
2672,2358
4220,3742
5626,4935
7191,6336
36,33
9617,8489
2094,1851
8597,7542
6810,6001
733,650
9085,7999
6479,5671
4721,4154
6475,5693
1106,967
3640,3205
3315,2911
9244,8113
5747,5057
8496,7497
164,142
8686,7609
3172,2807
7022,6162
8412,7419
3593,3164
4280,3793
5673,5008
7100,6244
6813,6019
8536,7500
4105,3610
3224,2841
339,305
7493,6608
7790,6826
4710,4162
6089,5363
8854,7829
5123,4507
6333,5610
2,1
7876,6960
9071,7965
1988,1754
9426,8328
3732,3283
5716,5020
9252,8118
798,708
5311,4641
3827,3362
9151,8048
3230,2837
6135,5350
8678,7668
3423,3006
1363,1192
1797,1586
3147,2779
6270,5498
7960,6995
2732,2407
9391,8257
3188,2827
5396,4781
3837,3376
9252,8151
6154,5444
1529,1346
1422,1251
8147,7131
7613,6671
2591,2296
5395,4742
2052,1789
4249,3717
8646,7600
5191,4566
2605,2322
8586,7568
8686,7639
1243,1086
6184,5445
6212,5491
1660,1468
1724,1509
685,602
8278,7298
6478,5674
8399,7363
5852,5164
62,55
6975,6120
447,385
6849,5997
1257,1114
1839,1640
4040,3548
8517,7474
7876,6916
9967,8798
7728,6824
7457,6561
7872,6906
4644,4091
1044,907
7628,6726
7600,6681
8828,7734
3310,2939
925,801
6889,6069
6430,5680
4025,3570
4591,4058
6922,6118
2530,2245
3278,2892
7035,6189
9807,8568
9724,8574
761,664
9985,8765
6426,5673
5163,4539
5349,4728
1739,1523
4818,4257
1384,1220
5370,4716
184,160
1540,1358
1062,929
9512,8375
5921,5218
7067,6210
2493,2188
4142,3661
9871,8686
9026,7951
230,201
2854,2501
3184,2814
7267,6369
6441,5694
3486,3069
508,447
3255,2860
766,688
7972,6998
4338,3826
4466,3938
3781,3320
4235,3746
8008,7058
7832,6907
2332,2049
2974,2633
7816,6853
585,511
7805,6885
8214,7232
3679,3231
9280,8171
