2602,7035
514,1320
105,330
92,270
139,295
135,280
192,630
282,860
201,540
148,335
276,655
7084,26365
148,470
142,605
372,1870
330,1325
126,295
204,735
499,1790
96,370
68,205
108,360
70,205
53,210
104,440
2702,10500
279,1130
186,810
511,2275
226,750
212,670
237,860
284,1250
220,645
229,1230
319,880
1176,4680
87,250
109,465
76,440
80,275
140,480
90,245
141,625
58,255
68,275
109,425
111,500
108,445
1386,4095
146,305
470,1475
274,900
176,450
320,965
5317,18125
336,1290
257,660
160,830
168,545
200,635
603,2460
56,250
90,340
159,735
54,195
52,230
109,425
84,285
1352,3940
234,610
303,875
258,655
557,1800
2241,7765
525,1740
205,765
426,1625
758,2740
328,895
4568,16210
251,805
332,1155
309,970
37,165
774,2660
123,435
76,190
104,340
71,345
113,350
91,335
99,330
96,335
657,2675
95,380
169,555
86,560
106,385
51,185
94,400
56,210
719,2535
65,215
137,465
95,270
109,465
89,295
135,535
90,290
701,2760
63,160
78,375
87,365
95,345
215,780
86,425
76,310
790,2485
120,285
113,365
111,310
114,335
105,270
116,410
112,510
5643,19835
185,705
308,1140
250,640
168,485
852,2900
98,350
114,375
101,430
124,345
108,375
132,495
97,280
77,250
548,2475
62,245
126,360
101,400
121,755
139,715
2763,9045
1085,3935
323,1010
314,965
311,810
207,765
271,830
251,730
569,2445
94,430
75,385
84,280
100,350
118,575
98,425
5907,24555
159,620
260,1060
206,715
186,635
175,920
160,505
628,2330
125,440
85,305
96,285
171,615
151,685
1407,6205
177,700
148,630
74,450
88,315
169,790
176,690
126,815
83,285
62,315
84,320
138,415
81,480
1129,6065
95,395
147,770
101,785
128,635
142,1025
89,460
92,450
112,475
865,2960
132,430
125,430
98,330
149,445
102,375
134,510
126,440
732,2540
88,320
61,220
135,430
98,365
112,375
124,490
116,340
8308,50205
225,2890
8,1655
252,1345
180,1330
259,1200
211,1590
156,1265
310,1550
282,995
314,1085
294,1665
263,1680
308,1840
224,5205
191,560
364,3035
234,870
315,1545
314,1410
369,1580
341,1665
317,1430
260,915
242,1505
240,980
282,1265
259,1205
164,980
202,1190
285,1570
189,1275
194,840
263,1090
8725,39000
115,445
276,1385
139,465
268,875
252,1110
207,650
157,740
142,580
239,775
155,840
146,970
157,735
512,2835
178,910
93,555
67,475
173,895
531,2265
100,355
90,305
99,440
91,380
151,785
1330,5555
171,715
116,615
127,485
113,425
83,195
92,470
121,410
177,735
95,340
117,540
118,625
1480,6025
120,600
153,510
99,385
112,315
103,380
157,700
116,640
109,445
138,475
136,425
122,515
116,635
661,2640
143,540
153,405
136,695
123,540
107,460
1144,6535
132,850
76,320
140,725
86,465
140,685
82,410
97,445
87,485
84,455
122,1195
99,500
815,3575
62,210
151,555
115,615
108,365
132,645
141,725
106,460
5340,20450
178,765
187,720
433,1650
538,1885
2,10
204,835
258,700
149,665
266,930
212,695
132,475
477,1830
753,2910
134,535
119,405
78,315
94,340
84,395
125,505
65,210
54,205
415,1760
48,185
88,440
69,260
45,180
100,460
65,235
602,2605
116,590
84,460
83,315
123,405
113,470
83,365
535,2015
110,450
116,415
163,585
111,440
35,125
