259,256
2269,2021
2346,2081
6534,4371
4258,3366
3301,2764
9214,5033
2815,2414
8730,4949
6979,4506
1504,1390
8281,4907
8832,5014
502,491
8732,4815
4526,3515
7606,4741
9375,5195
1114,1061
9065,4981
1610,1479
6245,4332
3823,3094
8457,5032
5780,4145
536,518
1726,1578
9593,4933
5392,3953
5408,3832
8970,5019
1090,1033
1976,1777
6474,4398
6455,4361
1637,1493
6601,4420
436,426
3056,2568
5721,4058
4943,3754
9424,4960
6998,4597
8266,4923
4190,3312
6115,4218
2530,2233
8402,4842
9487,5181
9029,4978
2836,2458
2544,2215
5988,4267
973,912
9971,5185
5285,3917
6485,4399
8133,4834
8458,4830
2098,1877
6865,4544
9259,5007
7363,4651
6225,4208
6488,4423
8223,4971
8338,4931
6009,4261
3214,2677
5495,3963
6536,4376
1023,971
8954,4857
2448,2158
181,178
8885,4879
8026,4751
457,444
9904,5107
3437,2872
3026,2495
9439,5018
5297,3923
807,778
3188,2685
2247,2029
7231,4630
7449,4732
5197,3834
1240,1148
8382,4895
2308,2028
9238,4976
6306,4298
8509,4875
2956,2495
8883,4980
5041,3763
8956,4959
1423,1326
