1232,1005
2594,1569
2994,1680
2877,1600
3630,1934
2204,1475
3676,1890
2699,1516
3084,1744
2419,1577
2045,1430
3521,1674
1547,1158
3105,1639
3025,1688
2083,1433
3210,1662
3568,1609
1470,1148
2156,1464
3530,1908
1588,1201
4212,2899
4265,2699
2495,1585
4300,2787
1265,1044
3266,1624
1017,853
2654,1580
2188,1443
2952,1697
2352,1550
1342,1069
3687,1753
1931,1368
2287,1493
2667,1600
4802,2754
1701,1257
2918,1642
4356,2689
4882,2878
4777,3293
4864,2844
3109,1714
1157,955
4827,2967
1827,1359
1447,1142
2453,1541
3777,2154
1057,871
1017,864
4282,2862
4495,2956
4739,2913
2626,1540
2022,1396
3355,2024
1246,1028
1399,1095
1453,1133
2548,1557
4585,2415
3437,1696
2292,1557
4131,2422
4474,2446
3171,1682
1439,1129
2069,1449
1812,1326
2349,1513
2862,1621
2764,1775
4039,2466
3809,2097
2174,1462
2949,1656
3338,1685
1742,1287
2993,1660
4182,2562
1902,1326
2267,1514
4086,2375
4589,2553
4829,3473
3173,1726
2543,1589
1797,1351
3237,1833
4015,2325
2804,1662
1377,1096
2163,1452
3774,2262
1458,1129
1080,904
